id	review	sentiment
179473	full world	2
179474	full world	2
179475	presented onscreen	2
179476	presented onscreen	2
179477	presented onscreen	2
179478	onscreen	2
179479	series carefully structured plot points building pat resolution	1
179480	series carefully structured plot points	2
179481	series	2
179482	carefully structured plot points	2
179483	carefully structured plot points	2
179484	plot points	2
179485	building pat resolution	2
179486	pat resolution	2
179487	pat resolution	2
179488	pat resolution	2
179489	resolution	2
179490	solid affecting exactly thought provoking	2
179491	solid affecting exactly thought provoking	2
179492	solid affecting exactly thought provoking	2
179493	solid affecting exactly thought provoking	2
179494	solid affecting exactly thought provoking	2
179495	solid affecting	2
179496	solid affecting	2
179497	solid	2
179498	exactly thought provoking	2
179499	thought provoking	3
179500	enchanting spectacular potter fans anxious ride hogwarts express toward new year magic mischief	3
179501	enchanting spectacular potter fans	2
179502	enchanting	3
179503	spectacular potter fans	2
179504	potter fans	2
179505	potter fans	2
179506	anxious ride hogwarts express toward new year magic mischief	3
179507	anxious ride hogwarts express toward new year magic mischief	3
179508	anxious	2
179509	ride hogwarts express toward new year magic mischief	2
179510	ride hogwarts express toward new year magic mischief	2
179511	ride hogwarts express	2
179512	hogwarts express	2
179513	hogwarts express	2
179514	hogwarts	2
179515	express	2
179516	toward new year magic mischief	2
179517	toward	2
179518	new year magic mischief	2
179519	new year	2
179520	new year	2
179521	magic mischief	2
179522	magic mischief	2
179523	magic	3
179524	mischief	2
179525	may inspire younger moviegoers read stevenson book treasure	2
179526	may inspire younger moviegoers read stevenson book treasure	2
179527	may inspire younger moviegoers read stevenson book treasure	2
179528	may inspire younger moviegoers read stevenson book treasure	2
179529	inspire younger moviegoers read stevenson book treasure	2
179530	inspire younger moviegoers	2
179531	younger moviegoers	2
179532	younger moviegoers	2
179533	younger moviegoers	2
179534	read stevenson book treasure	2
179535	read stevenson book treasure	2
179536	stevenson book treasure	2
179537	stevenson book	2
179538	stevenson book	2
179539	treasure	3
179540	treasure	3
179541	treasure	3
179542	treasure	3
179543	NOTHING	2
179544	NOTHING	2
179545	NOTHING	2
179546	pretty cynical condescending	2
179547	pretty cynical condescending	2
179548	pretty cynical condescending	2
179549	pretty cynical condescending	2
179550	pretty cynical condescending	2
179551	pretty cynical condescending	2
179552	cynical condescending	2
179553	cynical	1
179554	cynical	1
179555	condescending	1
179556	though controversial korean filmmaker latest effort tastes offers gorgeous imagery effective performances increasingly unsettling sense foreboding	3
179557	though controversial korean filmmaker latest effort tastes	2
179558	controversial korean filmmaker latest effort tastes	2
179559	controversial korean filmmaker latest effort	2
179560	controversial korean filmmaker	2
179561	controversial korean filmmaker	2
179562	controversial	1
179563	korean filmmaker	2
179564	latest effort	2
179565	tastes	2
179566	tastes	2
179567	tastes	2
179568	tastes	2
179569	offers gorgeous imagery effective performances increasingly unsettling sense foreboding	3
179570	offers gorgeous imagery effective performances increasingly unsettling sense foreboding	3
179571	offers gorgeous imagery effective performances increasingly unsettling sense foreboding	3
179572	offers gorgeous imagery effective performances increasingly unsettling sense foreboding	3
179573	gorgeous imagery effective performances increasingly unsettling sense foreboding	3
179574	gorgeous imagery effective performances	2
179575	gorgeous imagery effective performances	2
179576	gorgeous imagery effective performances	2
179577	gorgeous imagery	2
179578	gorgeous imagery	2
179579	imagery	2
179580	effective performances	2
179581	increasingly unsettling sense foreboding	2
179582	increasingly unsettling sense	2
179583	increasingly unsettling sense	2
179584	increasingly unsettling	2
179585	increasingly	2
179586	foreboding	2
179587	foreboding	2
179588	pleasures super troopers may fleeting register strongly anybody still retains soft spot precollegiate humor	3
179589	pleasures super troopers may fleeting register strongly anybody still retains soft spot precollegiate humor	3
179590	pleasures super troopers may fleeting	2
179591	pleasures super troopers may fleeting	2
179592	pleasures super troopers may fleeting	2
179593	pleasures super troopers	2
179594	pleasures	2
179595	super troopers	2
179596	super troopers	2
179597	super	3
179598	troopers	2
179599	may fleeting	2
179600	fleeting	2
179601	register strongly anybody still retains soft spot precollegiate humor	3
179602	register strongly anybody still retains soft spot precollegiate humor	3
179603	register strongly anybody still retains soft spot precollegiate humor	3
179604	register strongly	2
179605	strongly	3
179606	anybody still retains soft spot precollegiate humor	1
179607	anybody still retains soft spot precollegiate humor	1
179608	anybody	2
179609	still retains soft spot precollegiate humor	2
179610	still retains soft spot precollegiate humor	2
179611	retains soft spot precollegiate humor	2
179612	retains	2
179613	soft spot precollegiate humor	2
179614	soft spot	2
179615	soft spot	2
179616	soft	2
179617	precollegiate humor	2
179618	precollegiate humor	2
179619	precollegiate	2
179620	carion debut feature script direction hums confidence many spend entire careers trying reach	2
179621	carion debut feature script direction hums confidence many spend entire careers trying reach	2
179622	carion debut feature script direction hums confidence many spend entire careers trying reach	2
179623	carion debut feature script direction hums confidence	2
179624	carion debut feature script direction hums confidence	2
179625	carion debut feature script direction hums	2
179626	carion debut feature	2
179627	carion	2
179628	carion	2
179629	debut feature	2
179630	script direction hums	2
179631	script direction hums	2
179632	script direction hums	2
179633	direction hums	2
179634	direction hums	2
179635	hums	2
179636	confidence	3
179637	confidence	3
179638	confidence	3
179639	many spend entire careers trying reach	2
179640	many spend entire careers trying reach	2
179641	spend entire careers trying reach	2
179642	spend	2
179643	entire careers trying reach	2
179644	entire careers	2
179645	careers	2
179646	trying reach	2
179647	reach	2
179648	pumpkin takes admirable look hypocrisy political correctness uneven tone never know humor ends tragedy begins	2
179649	pumpkin takes admirable look hypocrisy political correctness uneven tone never know humor ends tragedy begins	2
179650	pumpkin takes admirable look hypocrisy political correctness	1
179651	pumpkin takes admirable look hypocrisy political correctness	1
179652	pumpkin takes admirable look hypocrisy political correctness	1
179653	takes admirable look hypocrisy political correctness	2
179654	takes admirable look	2
179655	admirable look	2
179656	admirable look	2
179657	hypocrisy political correctness	2
179658	hypocrisy political correctness	2
179659	hypocrisy	2
179660	political correctness	2
179661	political correctness	2
179662	correctness	2
179663	uneven tone never know humor ends tragedy begins	2
179664	uneven tone never know humor ends tragedy begins	2
179665	uneven tone	2
179666	uneven tone	2
179667	uneven tone	2
179668	uneven tone	2
179669	uneven tone	2
179670	uneven tone	2
179671	never know humor ends tragedy begins	2
179672	never know humor ends tragedy begins	2
179673	never know humor ends tragedy begins	2
179674	know humor ends tragedy begins	2
179675	humor ends tragedy begins	2
179676	humor ends tragedy begins	2
179677	humor ends tragedy	2
179678	ends tragedy	2
179679	ends	2
179680	greengrass delivered undoubted stylistic tour de force managed elements sound cinematography skill	1
179681	greengrass	3
179682	delivered undoubted stylistic tour de force managed elements sound cinematography skill	3
179683	delivered undoubted stylistic tour de force	2
179684	delivered undoubted stylistic tour de force	2
179685	delivered undoubted stylistic tour de force	2
179686	delivered undoubted stylistic tour de force	2
179687	undoubted stylistic tour de force	2
179688	undoubted stylistic tour de force	2
179689	undoubted	2
179690	stylistic tour de force	2
179691	stylistic	3
179692	tour de force	3
179693	managed elements sound cinematography skill	2
179694	managed elements sound cinematography skill	2
179695	managed elements sound cinematography	2
179696	elements sound cinematography	2
179697	sound cinematography	2
179698	sound cinematography	2
179699	sound cinematography	2
179700	sound	2
179701	skill	2
179702	probably prove interesting ram dass fans others may feel like parody mellow peace love side counterculture	1
179703	probably prove interesting ram dass fans others may feel like parody mellow peace love side counterculture	1
179704	probably prove interesting ram dass fans	2
179705	probably prove interesting ram dass fans	2
179706	probably prove interesting ram dass fans	2
179707	probably prove interesting ram dass fans	2
179708	prove interesting ram dass fans	2
179709	interesting ram dass fans	2
179710	interesting ram dass	2
179711	ram dass	2
179712	ram dass	2
179713	ram	2
179714	dass	2
179715	others may feel like parody mellow peace love side counterculture	1
179716	others	2
179717	may feel like parody mellow peace love side counterculture	2
179718	may feel like parody mellow peace love side counterculture	2
179719	feel like parody mellow peace love side counterculture	2
179720	like parody mellow peace love side counterculture	2
179721	parody mellow peace love side counterculture	2
179722	parody	2
179723	mellow peace love side counterculture	2
179724	mellow peace love side counterculture	2
179725	mellow peace love side	2
179726	mellow peace love side	2
179727	mellow	2
179728	peace love side	2
179729	peace love side	2
179730	peace love	2
179731	counterculture	2
179732	counterculture	2
179733	counterculture	2
179734	counterculture	2
179735	lrb chaiken rrb talent lies evocative accurate observation distinctive milieu lively convincing dialogue creates characters	3
179736	lrb chaiken rrb talent lies evocative accurate observation distinctive milieu lively convincing dialogue creates characters	3
